EE235|76||||73|82|||79|81|79|69||85|||70|||31|9|16|20|20||1||||||||||2|54||||0|0|||||||33|22|60||16|32|25|64||35|19|6||32|15|1||15|36|25|||22|9|12|48||30|0|18|17||100||||||88|89|91|91|91|90|16|14|17|17|17|15|33|35|35|37|37|30||||0|0||70|70|72|72|72|72|37|41|40|50|53|34|29|30|29|41|42|26|61|66|63|63|63|61|54|60|56|54|55|54|69|70|70|67|68|71|82|86|87|84|86|88|86|90|92|90|91|93|73|71|69|70|72|74|98|98|98|98|98|98|58|70|58|26|63|43|47|95|56|36|21|21|75|46|26||30|31|31|33|33|26|36|37|38|52|52|27|59|53|55|59|60|61|36|25|||22|85|62|94|66|34
EE236|||||||||||||||||||||45|40|87|||||||||33|||||||||0|0||||||||||||||||8|5|9|1|18|14|29|1|18|18|14|29|1|16|32|36|37|1|28|33||||||||||||0|0|14|0|||||94||||||||||||||37|38|39|15|11|13||28|30|10|7|10||25|25|1|0|5|94|95|98|39|9|51|94|96|99|53|13|65|3|3|7|56|95|37|0|0|0|0||0|0|0|0|0||0|||||||||0|0|11|0|38|35|34|36|0|35|43|72|88|61|31|66|10|45|28||||||||||6|4|0||||0|0|2|0|18|14|29|1|16||88|19|36|9
EE238||||100|||||||||||||||||17|69|74|69||38|48|97||||15|||||||||0|0|||||||62||||87|||||15|21|29|8|22|34|51|19|12|22|33|51|19|14|74|48|48|81|22|31|46|17|22|7||||||47|42|50|20|||82|98|||||8|10|13||||||||||53|57|46|45|37|35|18|23|22|12|14|5|14|17|9|5|12||43|51|68|69|96|97|33|50|||||27|25|57|66|5|3|0|0|0|0|0|0|0|0|0|0|0|0|4||||||38|33|53|8|||31|37|34|16|0|77|82|11|13|18|15|10|75|49|77||7|9|12||||||||||75|62|37||||22|33|51|19|14||20|69|64|42
EE2D7|||||||||||||||||||||45|6|65|65||91|||||||||||||||0|0|||||||0||||0|||||50|44|15|8|56|54|21|8|1|71|55|21|8|28|63|19|26|3|63|79|74|44|28|||||||11|5|36||||||||||||5||||||||||27|29|33|41|40|39|7|9|14|14|15|9|6|8|10|12|12|4|92|99|97|80|99|99|92|99|98|85|99|99|14|8|6|16|3|2|0|40|36|0|0|0|0|42|37|0|0|0|||||||17|2|37||||39|36|35|42|0|26|19|62|66|71|63|74|91|31|17||||5|||||7|||||12||||||71|55|21|8|28||63|41|33|34
EE2D8|||||||||||||||||||||82|78|84|85||57|49|51|53||||||||||||0|0|||||||20|44|64|79|16|27|49|63|74|9|57|46|12|9|58|51|3|54|10|58|51|3|56|29|24|51|34|68|10|1|84|22|24||||||42|44|53|54|52|52|87|88|88|88|88|87|22|22|28|25|19|16|||||||39|41|41|42|40|40|26|27|32|27|22|19|20|19|23|18|12|97|67|62|61|57|56|64|71|68|67|64|64|69|41|45|45|50|48|37|0|0|0|0|0|0|0|0|0|0|0|0|19|23|26|27|18|16|71|72|76|78|75|80|40|33|42|59|0|61|57|63|44|72|69|55|36|53|63||20|20|26|23|19|16|3|2|5|6|5|8|24|26|25|22|19|21|10|58|51|3|57||44|66|54|31
EE3D9|||||||||||||||||||||52|79|86|87||63|88|87|87|||31|||||||||0|0|||||||87|90|91|96|88|82|88|92|97|30|32|37|34|33|33|39|35|4|33|33|39|35|43|88|56|93|95|12|61|39|55|54|||||||52|51|55|53|50|47|70|73|75|77|73|68|12|24|23|24|21|14|||||||59|54|49|43|42|35|21|32|29|29|25|15|19|27|23|24|20||56|91|83|84|88|80|66|92|86|88|91|84|25|8|12|12|9|14|53|34|36|0|0|0|55|35|37|0|0|0|||||||43|54|66|69|69|86|65|87|55|14|79|88|91|96|90|15|15|29|22|66|65||11|21|21|23|20|14|14|1|1|1|7|10|57|86|90|95|99|98|33|33|39|35|44||81||72|51
EE541|||||||||||||||||||||91|29|59|57||100|98|99|100|||8|||||||||0|0|||||||23|23|0||5|||||72|72|79||76|87|88||32|79|87|88||30|69|9|66||23|60|73|23||||||||1|1|15|16|17|20||||||||||||2|||||||23|27|27|30|28|27|8|22|15|13|10|20|2|15|8|9|8|70|80|93|84|98|91|92|83|93|87|98|93|93|71|29|41|28|9|9|87|60|61|56|0|0|91|62|63|59|0|0|||||||0|0|8|8|8|21|20|14|15|33|57|59|70|53|59|29|82|85|92|30|63||||||||8|16|14|5||16||||||6|79|87|88||30||44|42|32|42
EE591|||||45|||||81|62|66|66||||||||4|44|75|88||5|39|59|64||||||||||||0|96|||||||59|81|97|99|68|22|70|97|99|3|9|5|1|2|7|3|1|2|3|7|3|1|2|||||46|||||45|||||47|47|48|55|54|51|48|69|70|81|84|84|83|14|17|66|79|79|81|||0|98|0|0|41|43|45|45|42|25|18|21|84|93|97|100|13|15|61|74|80|98|28|23|65|74|83|87|38|32|||||40|43|18|14|12|10|0|0|0|0|0|0|0|0|0|0|0|0|||||||74|73|71|69|81|99|18|34|19|5||43|44|31|12|4|3|4|26|26|30||13|16|53|66|64|63|||||||74|76|77|78|80|94|3|7|3|1|2||9|53|36|
EE5A7|100|91|98|96|92|96|98||95|92|89|93|97|96|97||93|96||85|60|80|79|77||61|86|86|89||53|90||||54|77|79|84||0|0||||96||96|88|90|94|97|87|||||34|72|97|86|29|65|96|82|13|51|66|96|83|15|3|54|34|9|88|60|89|85|96|41||||||67|64|65|63|58|55|||||||35|61|76|70|71|66|0|0|0|0|0|0|69|67|64|62|60|59|41|71|81|73|69|60|34|45|55|44|41|35|67|47|58|79|81|74|74|59|68|83|85|80|24|20|18|11|11|13|52|48|43|0|0|0|55|50|44|0|0|0|||||||51|49|51|47|43|37|77|89|79|23|75|94|95|6|11|18|16|11|57|77|73|2|32|53|64|70|70|69|||||||70|68|66|71|70|59|50|65|96|83|15|3|11||88|23
EE631||95|96|95|96|||||91|||||||||||97|96|97|97||92|90|82|77||74|83||||93|94|95|||0|0|||||84||79|83|85|92|83|77|83|89|93|84|95|96|94|85|95|96|93|78|14|95|96|94|13|52|98|52|86|75|94|87|78|90|74||||||47|45|51|50|48|46|70|71|70|71|66|59|33|35|28|26|20|13|||||||46|46|36|35|34|35|39|42|29|27|21|15|32|33|18|14|9|99|89|90|64|62|40|69|90|91|72|72|54|77|48|54|54|61|64|55|79|82|73|80|72|76|83|86|76|85|76|80|||||||61|71|90|88|79|78|87|84|81|97|59|73|76|92|59|89|91|82|31|78|64|82|33|37|27|26|20|13|38|38|28|28|23|16|76|76|79|81|82|82|14|95|96|94|13|22|91||80|53
EE771|||||||||||||72||||||||88|60|88|83||62|92||||24|17|||||||||0|0||||||||98|6|97|97|||||25|19|14|6|30|24|12|5|59|29|24|12|5|61|27|51|27|5|37|31|31|10|4|62||||||27|23|17|17|21|41|97|99|98||||4|3||||82||||||0|37|40|40|38|36|38|12|12|14|15|17|84|3|5|8|13|14|56|90|93|96|97|94|94|90|94|96||||80|51|55|3|6|5|94|81|84|0|0|0|99|85|88|0|0|0|2|1|||||29|23|8|8|9|46|37|42|36|23|64|71|64|97|28|55|18|21|81|38|43|95|4|3||||82|17|19|11||||64|65|4|3|4|99|29|24|12|5|62||48|74|52|56
EE825||||||||||||||||||||||||||94|93|90|92||82|97|||||||||0|0|||||||67|72|57|76|75|11|59|29|68|31|15|7|5|43|33|16|7|56|43|33|16|8|59|21|25|24|27|92|63|68|28|7|65||||||22|22|32|32|31|31|54|50|69|63|59|59|3|3|3|3|7|3|||||||36|38|36|36|36|32|11|11|11|10|18|7|100||99|0|4|99|82|83|55|38|71|19|81|84|49|31|73|24|93|89|91|92|50|91|98|96|97|98|75|97|||||79||6|5|3|3|6|14|23|25|34|32|32|40|43|40|42|47|83|63|70|57|17|38|87|44|46|56|68||4|4|4|3|5|6|21|21|21|18|20|9|65|68|68|69|69|67|43|33|17|8|60||34|68|48|57
EE82B|98||||10|5|||54|4|2|||5|||6|||79|91|58|48|||78|37|25|||72|||||43|9||||0|0|||||||67|87|93||59|66|84|93||22|46|90||19|37|25||13|20|37|25||16||51|39||93|92|86|55||56||||||22|22|32|31|28|26|80|82|82|86|85|83||59|82|84|79|68|0|0|0|0|0|0|26|27|28|26|24|23||70|91|92|82|61||69|88|91|90|89|38|48|57|64|47|21|45|56|64|70|55|28|60|64|64|68|76|86|77|84|86|88|93|95|81|88|90|94|98|100|68|63|65|62|70|73|50|49|56|57|48|37|43|33|34|97|99|0|0|44|62|71|99|97||38|12||63|75|80|81|76|65|72|73|72|67|55|43|14|16|21|27|46|69|20|37|25||16|17|82|||
EE839|||||||||||||||||||||87|21||||||||||10|||||||||0|0||||||||||||||||25|69|45|45|72|88|85|84|78|75|88|85|85|80|35|39|93|42|4||88|88|86||||||||||18|0|16||||||||||10|||||||||12|15|19|0|32|29||6|5|37|12|10||5|4|30|8|93|55|89|93||85|90|65|90|94||88|92|39|9|4||26|9|0|0|0|97|50|0|0|0|0||52|0||||||||||10|0|8|17|20|18|11|0|54|79|18|36|30|36|31|85|15|27|||||71|||||7|13|13|10||||4|0|2|75|88|86|85|81||37|22|22|
EE88C|92|93|93|91|84|84|97||87|75|78|95|98|86|97||78|94||95|97|96|96|97||94|90|89|89|||87||||90|80|84|91||0|0||||16|63|17|81|89|91|95|85|78|86|91|95|51|96|98|99|47|96|100|99|41|48|96|100|99|53|66|39|19|36|16|78|91|100|97|52||||||58|56|60|58|53|50|92|92|92|93|93|91|88|86|91|86|68|45|0|0|0|0|0|0|62|63|65|60|58|57|90|86|87|84|62|45|90|88|90|91|80|67|34|26|27|26|26|23|46|38|37|38|38|35|59|69|71|79|79|84|36|38|40|48|49|56|38|40|42|50|52|59|98|97|96|94|94|95|40|37|41|41|37|33|98|98|96|68|51|72|69|85|36|74|95|85|62|90|59|89|83|82|81|82|68|48|99|99|98|95|90|57|97|97|97|96|93|95|48|96|100|99|52|74|58|67|90|27
EE89E|84|51|29|25|14|22|||13|14|60|82||27|||16|||13|53|63|64|||38|39|31|||97||16||||23|3|||94|88|79|||75||69|93|87|83|88|8|94|88|86|88||98|58|77||92|65|81|15|85|93|65|82|16|42|47|92|91|70|77|68|80|84|11|12|91|||24|70|73|70|67|68|67|72|82|68|68|73|70|42|76|36|53|45|89|97|68||91|86|0|85|83|84|77|76|75|43|69|42|51|47|73|40|83|33|80|46|87|||||||||||||81|75|79|87|88|75|87|72|85|92|92|77|91|76|89|97|97|81|||||||24|29|32|33|35|31|57|64|63|32||80|76|37|30|22|26|18|3|76|77||39|84|59|79|80|78|||||||3|5|7|7|8|7|85|93|65|81|16|5|26||71|31
EE8A0|31|33|31||21|16|29||12|25|36|36|62|24|41||10|12||19|72|72|90|||14|4|8|10|||88||||12|25||||0|0||||95||96|36|46|48|75|33|38|46|50|73|64|37|47|36|60|31|39|29|68|52|31|39|29|63|43|27|93|82|9|94|97|65|50|94||||||61|62|67|68|67|66|38|38|40|41|41|40|43|44|42|50|50|39|0|0|0|0|0|0|49|46|47|47|44|44|73|78|73|88|89|75|86|86|87|97|4|17|32|34|52|51|51|47|6|3|3|2|4|4|74|71|76|83|90|92|49|54|90|92|96|98|52|56|95|98|||13|13|13|16|17|18|90|94|94|95|96|95|40|31|36|83|80|73|72|79|98|97|89|96|16|46|54||41|43|45|51|53|46|69|60|58|66|63|43|100|3|5|5|99|99|52|31|39|29|64|21|98|86|52|58
EE8B1|67|86|89||67|67|||67|55|73|90||60|||74|||57|22|21|12|10||70|77|77|82|||31||||88||97|97||75|0||||45||45|71|80|73||75|||||43|83|74||39|83|77||40|34|83|77||34|22|74|61||26|63|27|17||91||||||14|14|25|26|24|25|||||||75|78|84|84|72|25|0|0|0|0|0||42|44|45|44|42|41|43|46|47|47|44|37|40|41|40|39|35|28|||||||||||||76|76|74|72|70|70|0|0|0|0|0|0|0|0|0|0|0|0|||||||4|4|12|12|11|11|59|53|65|68||7|0|49|37|42|44|33|11|25|5||90|90|91|91|91|91|44|44|51|51|45|33|||||||34|83|77||34|38|48|27|18|
EE9A4|76|52|55|56|37|87|83||73|34|94|45|54|88|84||84|78||66|20|12|12|13||70|63|66|71||22|||||55|28|24|24||73|68|||||||18|29|66|90|43|||||28|29|21|78|25|22|12|73|25|22|22|12|73|26|56|20|9|53|78|28|28|65|78|27||62|||98|44|44|54|56|54|52|||||||69|72|81|52|87|85|80|78|0|0|51|0|84|83|84|85|83|81|42|45|47|43|51|45|38|39|42|36|46|41|||||||||||||76|75|76|77|76|74|41|41|41|41|0|0|43|43|43|43|0|0|||||||4|4|13|17|18|18|68|61|66|93||53|64|80|88|84|83|80|68|61|50||93|91|97|85|91|95|45|45|59|44|66|60|||||||22|22|12|73|25|36|89|76|62|70
EEA47|8|10|12|12|13|8|5||9|19|17|19|10|8|5||9|6||19|45|34|41|44||38|32|39|42|||||||7|3|2|1||79|83|29|||29|10|24|50|60|62|70|63|||||69|51|55|52|71|51|53|50|80|69|52|54|50|80|20|11|21|23|59|53|58|57|52|54|90||||84|94|94|95|95|94|93|||||||81|77|71|79|81|80|49|56|57|47|0|0|98|98|97|97|97|97|68|64|60|64|64|63|84|75|66|74|76|82|||||||||||||75|76|74|72|73|76|81|84|83|82|86|90|85|89|87|86|91|95|||||||25|24|32|31|30|30|75|71|71|93||95|95|70|71|63|85|84|58|93|94|63|90|89|88|89|90|90|63|56|58|62|62|62|||||||69|51|54|50|80|73|75|94|95|17
EEA80||||90|||||||||||||||||61|31|75|79|||||||||||||||||0|0||||||||||||||||62|58|37||62|66|56||68|66|66|56||71|36|21|58||66|66|64|67||||||||||0|0|0|0|||||||||||||||||||23|21|28|31|28|29|10|14|15|14|12|14|10|11|10|9|7|84|95|80|68|85|85|84|95|83|75|88|88|88|3|6|18|22|29|24|0|0|0|48|58|52|0|0|0|50|61|54|||||||||0|0|0|0|22|19|15|27|0|95|99|92|90|65|94|93|29|38|64||||||||2|11|13|14|13|14|||||||65|66|56||72||92|48|33|27
EEAE1|45|45|46|44|73|91|||81|87|92|94||93|||78|||65|79|90|94|94||80|88|92|92||||51|||||77|||0|0||||8|43|8|88|93|94||77|86|93|95||76|98|98|90|73|98|96|87|48|76|99|96|88|65|42|90|49|97|46|37|76|98|82|45||||||72|72|72|66|62|58|90|92|90|86|83|86||93|93|81|62|16|0|0|0|0|0||77|74|71|60|57|55||96|96|92|73|25||86|85|73|44|12|84|80|83|61|63|83|86|83|86|71|74|87|40|34|42|17|17|13|56|61|69|0|0|0|59|63|73|0|0|0|||||||44|50|58|61|57|49|79|86|81|33|51|89|93|17|54|34|31|29|91|87|32|46|82|83|83|67|46|20|||99|||10|8|33|55|35|12|8|75|99|96|87|63|29|50|49|83|
EEAF6|||||||||||||||||||||18|47||||78|91|94|94||||||||||||0|0|||||||95|92|72|89|2|||||33|16|6|24|52|91|87|94|29|54|91|87|90|28|28|38|24|36|41|65|88|83|91|35||||||9|13|22|22|22|24||||30|5|27||3|1|2|3|6|||||||24|29|28|24|20|18|8|14|12|9|7|6|6|11|97|91|5|93|80|94|97|78|84|76|83|||83|88|81|26|14|17|26|12|17|47|43|50|44|0|0|49|45|52||0|0||||82|76|72|16|21|26|32|35|61|16|25|18|6|47|49|47|6|5|4|6|4|71|20|45|||3|1|2|3|6|4|6|4|7|5|17|79|75|37|86|17|12|54|91|87|90|28||6|44|36|9
EEB31|||74|74|89||||||||91||||||||16|24|32|39||14|6|11|20|28|52||||||||||99|93|85|82|||||83|77|86||17|71|63|84||14|93|28||12|92|23||8|1|93|23||2|88|78|88||77|61|29|13||85|93|37|||96|87|88|88|87|87|84|24|21|25|34|30|33|27|35|48|24|26|40|||81|||94|86|87|87|87|87|87|34|42|60|32|34|52|26|33|61|20|22|36|29|19|18|20|29|34|35|25|24|28|38|44|58|73|71|70|67|64|83|88|86|85|81|70|87|93|91|90|86|73|96|98|98|96|95|96|57|59|54|47|47|52|37|43|41|21||93|95|9|11|11|16|10|87|74|87||27|35|44|20|17|54|30|37|44|23|15|75|75|71|68|68|72|82|1|93|23||2||10|96|69|34
EEB53|||||||||||||||||||||1|74|97||||||||||||||||||0|0||||||||||||||||72|67|47|21|70|72|49|20|74|73|72|49|20|77|63|39|23|10|60|67|66|35|12|||||||||12|13|16|17|||0||4|75|||||||||||||12|13|15|19|23|13|4|5|4|8|6|1|1|2|2|7|4|98|74|71|44|87|97|5|78|76|55|89|98|3|54|58|30|10|3|94|80|81|0|34|0||84|84|0|36|0||4|2|2|3|1|1|||8|7|9|21|2|16|3|0|68|17|17|1|0|1|1|0|90|1|15||||||||2|3|1|0||18||||3|14||73|72|49|20|77||1|0|0|
EEBBD|88|85|80|70|||||||||||||||||80|73|88|90||23|15|24|33|||50|47|64||26|32|65|||0|0||||88|81|90|78|89|93|97|79|76|86|95|99||80|44|24||78|54|41|||76|55|41||55|91|56|55|20|24|98|64|97|83||||||99|99|98|98|97|95|11|10|12|1|2|10|37|34|35|33|29|19|0||||||94|93|93|92|88|87|64|39|41|35|27|18|56|29|31|24|18|9|28|21|24|26|31|46|23|16|19|14|25|46|61|63|63|68|54|32|42|44|47|49|38|0|44|45|48|51|40|0|74|68|55|74|84|72|96|94|93|93|95|95|73|69|68|80||98|99|77|61|81|89|85|70|97|97|51|30|30|30|31|28|21|85|27|40|27|4|3|92|86|69|67|89|94||75|55|40|||83|52|93|
EEBD1||75|77|75|85|||||89|61|47|83|||||||97|53|76|72|78||55|47|49|41|||47|||||21|22|13||0|0|||||34||46|9|15|20|96|49|11|17|20|13|22|90|21|12|18|89|16||4|12|8|3|25|10|25|14|16||41|40|52|43|||||||74|73|77|83|82|81|53|55|55|59|59|59||31|92|57|59|26|||0|0|0||78|79|81|81|81|80||40|86|66|66|34||31|89|82|86|14|28|63|28|23|22|25|35|70|36|32|32|35|39|45|69|75|80|87|63|70|88|92|93|95|66|74|93|97|98|100|88|87|86|91|90|89|41|36|40|52|51|46|74|82|80|33||84|94|4|9|19|37|18|20|80|80|78||31|65|72|71|61||33|44|53|52|38|74|74|33|38|41|42|4|12|8|3|25|43|11||82|0
EEC21|||95|87|||||||||||||||||99|99|99|||69|76|77||||69||||78|76||||0|0|||||||71|83|91|98|74|65|80|89|98|52|57|51|23|51|58|51|22|54|14|59|51|22|13|70|61|71|26|31|74|72|69|69|34||||||57|57|62|60|57|53|80|82|84|84|84|89|16|18|15|15|12|9|||||||53|51|51|51|50|50|21|23|20|19|16|13|1|1|2|5|7|99|24|23|26|28|34|64|32|32|36|40|47|74|88|88|88|72|63|35|93|90|93|71|54|44|98|95|98|75|56|46|||||||70|72|73|67|56|54|56|60|57|38||90|81|44|82|31|42|36|71|72|81||15|17|14|14|12|9|||||||34|17|19|19|23|26|14|59|51|22|13||42|72|78|47
EED75|||||||||||||||||||||80|52|65|||99|97|98|||43|40|||||||||0|0|||||||5|88|||4|||||34|54|39|12|40|62|43|12|64|39|62|43|12|67|34|37|40|25|51|35|2|6|9|||||||5|6|20|19|18|0|||||||||||||||||||29|31|37|36|33|20|9|12|15|14|4|4|6|9|11|90|88|74|82|85|93|95|98|29|84|87|94|96|98|43|28|25|15|13|17|95|0|0|0|0|0|100|0|0|0|0|||||||||1|1|10|9|9|0|40|39|36|36|0|48|41|56|12|46|87|61|93|40|42||||||||||||14|5|52|24|45||||39|62|43|12|68||22|67|47|9
EED76|81|62|55|46|65|85|90||91|77|23|92|83|83|89||85|90||81|88|87|85|81||53|43|36|42||68||||||||||89|94|82|80|||24||4|43|74|90|90|||||25|60|17|8|21|44|10|14|58|21|45|10|14|71|66|70|35|84|80|61|26|17|18|67|11|53|||15|70|63|75|74|69|65|||||||61|45|47|64|44|54|89|99|95|83|98|89|87|86|85|82|79|92|52|44|49|60|43|38|88|56|73|86|36|32|||||||||||||87|87|86|80|87|88|95|95|95|93|94|95|||||100|100|||||||22|18|33|36|22|11|72|67|64|83||72|67|84|67|83|87|80|74|85|84|78|75|55|28|73|41|83|51|45|47|61|46|42|88|4|7|8|7|5|21|45|11|14|64|89|83|58|65|66
EEDC5|54|60|71|67|85|85|89||89|70|77|85|89|86|89||82|87||81|83|90|88|89||82|85|85|85||46|||||44|69|71|67||0|0||||18|54|19|81|89|92|96|78|76|86|92|96|33|83|97|93|29|77|90|90|84|26|78|91|91|94|20|30|15|17|90|33|64|96|98|73||||||76|75|76|73|69|65|74|75|76|77|78|79|92|77|89|80|78|72|0|0|0|0|0|0|74|73|71|67|62|57|97|90|96|93|92|91|87|73|82|77|74|79|89|83|83|77|82|84|88|84|83|77|85|86|16|20|22|23|21|21|0|32|33|33|35|38|0|33|34|35|37|39|26|18|11|14|29|19|61|61|65|66|68|72|98|99|99|33|0|77|82|9|24|27|37|24|77|90|62|49|83|63|80|76|71|74||98|98|96|94|87|53|57|50|41|54|49|26|78|90|90|94|76|17|60|93|9
EEEA1||99|97|95|98||||98||||98||||||||85|80|83|83||75|68|65|71||61|26||||79|93||||0|0|||||||80|80|82||55|76|75|79||95|86|41||95|84|29||16|96|84|29||17|97|100|91||36|90|85|46||94||||||42|42|49|48|47|45|66|67|67|72|71|73|35|40|32|31|31|40|0|0||||0|44|45|43|40|38|38|42|52|38|37|37|56|35|39|29|29|29|36|68|64|44|58|59|69|73|70|45|65|69|75|48|46|58|38|31|25|71|67|78|54|46|43|75|70|82|56|48|45|67|47|38|59|70|68|53|56|62|64|63|67|59|57|59|50|68|39|48|25|37|76|82|66|20|60|18||35|37|31|32|27|27||57|31|31|23|62|32|15|14|29|34|36|96|84|29||17|86|33|39|40|
EEEA2|||78||44|74|||61|34|87|92||73|||74|||74|79|89|97|||43|33|27|27||66|90||||45|35|52|51||67|69|15|8|||||34|31|46|47|59|48|41|65|55|60|87|95|65|54|84|94|62|3|35|84|94|63|4|19|13|16|1|94|47|43|75|71|53|71|84|93|91|76|69|69|74|74|74|73|11|23|23|25|23|16|19|53|50|44|41|30||60|60|73|76||68|57|59|60|60|60|22|80|75|65|60|36|9|88|92|100|7|40|67|63|58|51|49|60|54|35|30|23|27|29|56|42|51|58|63|64|83|62|71|78|80|84|93|85|95||||51|36|34|36|38|33|77|81|82|80|81|78|75|72|72|75|89|68|65|55|76|91|86|82|46|73|66||21|55|48|46|50|39|26|76|72|67|63|46|57|59|60|55|60|61|35|85|94|62|4||81|72|66|54
EEF42||87|74|64|||||85||||||||||||48|24|20|23||58|47|47|64||||||||||||95|94|81|77|||||32|57|91||17|43|60|90||89|75|97||90|72|96||71|92|73|96||28|25|33|40||29||||||84|34|||21|63|65|70|71|68|59|98|98|97|97|97|96|30|49|23|35|18|29||99|||||86|86|87|87|88|85|39|45|38|42|36|37|32|38|26|33|23|28|39|44|63|21|9|31|50|56|71|30|12|43|73|73|72|70|72|69|91|91|91|89|88|89|96|96|96|95|93|93|9|20|37|44|24|20|18|18|25|24|24|21|68|61|66|97||65|75|72|68|82|82|74|25|73|61||86|87|86|85|86|86||40|39|40|36|34|12|25|29|33|32|14|92|73|96||29|25|79|53|64|
EEF43|27|28|21|23|17|8|15||19|11|13|11|67|6|14||11|16||15|93|98||||72|58|66|83||54||||||57||||98|97|91|89||10|35|7|51|83|||78|||||36|42|92||31|30|88||33|30|30|88||44|68|14|||87|77|88|87||4|50|64|||19|47|46|54|52|49|42|||||||89|88|94|96|98|97|92|92|87|87|83|87|56|56|54|56|49|48|88|85|91|93|96|91|96|100|1|10|12|2|54|27|60|61|85|88|65|39|70|71|88|91|81|88|90|90|94|94|94|95|96|96|98|98|99||||||||||||35|34|42|40|42|34|63|58|68|65||38|42|50|59|61|52|44|41|65|44|41|87|88|88|88|89|83|64|61|65|59|64|73|44|49|45|42|63|74|30|30|88||44|71|45|42|40|9
EEF7D|88|||||||||||79|69||||||||24|17|27|52||17|16|24|42||||||||||||0|0|||||||78|11|52|85|86|80|13|53|85|83|20|26|93|83|16|20|92|88|85|16|20|93|90|66|82|39|35|46|84|6|4|62|45||||||54|53|58|64|64|63|92|92|89|95|95|95|36|30|13|33|59|75|0||||0|0|47|46|48|52|53|54|48|35|19|37|77|92|37|28|13|31|52|77|51|50|50|70|66|64|61|62|62|78|76|74|35|29|29|18|21|24|0|0|0|0|0|0|0|0|0|0|0|0|||||||81|74|62|72|71|71|24|16|23|57|0|39|22|50|85|78|70|66|94|43|22||31|27|11|28|51|67|||||||26|27|27|43|33|30|85|16|20|93|90|98|85|17|23|
EEFA6|13|20|17|21|22|6|32||12|17|7|11|85|5|36||7|25||9|27|27|12|12||52|56|54|58||||||||26||||99|95|92|90||32||13|15|65|92||23|19|65|91||50|62|85|91|51|37|57|98|38|52|37|58|98|36|31|23|30|1||21|25|63||13|45|51|||49|50|49|58|57|54|52|88|88|89|90|89|90|84|89|88|87|89|61|91|89|90|88|86|87|69|71|71|72|68|64|68|69|68|68|70|53|62|60|57|56|57|36|18|8|21|14|4|32|23|11|29|20|5|44|42|42|47|53|49|51|78|69|80|83|73|83|89|81|87|89|77|88|87|86|86|87|89|89|22|20|29|29|30|31|58|60|65|42||47|58|14|27|29|29|21|50|59|50|8|88|87|88|87|87|88|55|57|59|58|60|53|90|82|89|86|92|98|52|37|57|98|36|47|23|49|42|
EEFAA|||74|67|||||||||||||||||70|62|84|79||38|52|66|69|||48|65|||87|25||||0|0|||||||66|65|59|80|25|63|78|95|77|85|95|30|30|85|96|24|25|77|87|96|24|25|80||66|96|94|13|91|95|80|83|16||||||17|18|29|25|29|32|67|72|73|46|60|78|19|35|13|8|9|25|||||||19|20|22|26|26|30|23|42|21|20|19|33|16|33|11|11|10|25|35|36|20|41|22|16|41|42|22|45|21|21|51|52|58|45|48|37|64|72|76|74|77|59|67|76|80|78|81|62|63|56|45|30|47|70|71|67|55|33|37|49|18|16|20|21|94|28|30|38|56|40|17|18|3|20|24||19|34|33|8|9|49|25|37|18|22|20|34|40|56|64|33|24|37|87|96|24|24|80||43|32|29|
EEFAB|||98|91|||||||||||||||||94|89|91|90||57|58|52|60|||45|26|||96|69||||0|0|||||||44|55|70|96|57|43|57|67|97|56|65|38|33|56|68|39|32|43|59|69|39|32|43|44|66|38|71|27|97|70|69|67|17||||||41|41|50|51|50|49|88|90|92|91|91|91|15|18|15|15|13|12|||||||37|39|39|39|38|40|19|23|19|16|14|15|7|11|7|6|7||43|43|45|45|52|63|55||||65|72|69|66|59|63|47|29|0|0|0|0|0|0|0|0|0|0|0|0|||||95|91|73|71|76|76|68|68|35|32|39|35|0|81|82|8|12|33|50|26|78|53|74||14|17|15|14|13|11|||||||23|15|21|22|22|27|59|69|39|32|43||14|69|61|66
EEFCD|||81|64|||||||||||||||||17|42|49|56||36|53|52|46||||||||||||0|0|||||||28|2|35|82|23|30|91|95|99|80|88|37|26|78|89|59|51|45|81|89|59|51|44|77|28|51|32|46|87|69|28|68|45||||||47|48|56|76|72|63|61|63|64|7|6|6|18|24|14|19|20|18|||||||56|56|57|63|60|47|29|36|28|19|19|19|24|28|20|11|10|7|38|40|50|49|40|57|50|53|62|62|54|69|44|36|33|38|42|36|28|0|0|0|0|0|29|0|0|0|0|0|||||||34|35|38|82|87|91|29|29|32|24|37|36|44|26|25|27|17|15|79|50|23||14|19|13|18|19|17|||||||6|6|11|85|97|100|81|89|59|51|45||39|36|32|
EF01F|||||||||||||||||||||73|67|66|62||||||||16|||||||||0|0||||||||||||||||21|27|6|3|20|32|6|3|22|31|32|6|3|33|77|88|89|95|13||40|4||52||||||||0|0|0|0|||||||||||||||||||32|35|39|37|32|31|13|20|23|19|17|7|9|15|17|15|12|4|89|99|99|94|89|87|90|99|99|95|92|91|35|24|18|12|22|16|0|0|0|34|43|0|0|0|0|35|45|0|||||||||0|0|0|0|36|35|38|32|0|62|60|93|15|37|23|18|74|41|52|||||||||1|5|9|10|9|||||||30|32|6|3|33||20|67|50|37
