00005||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2364||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2367||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2389|03/31/2020|09/30/2019|-0.387|-0.403|0.042|-0.340|-0.420|3|1|0|4.0|-0.313|-0.343|0.081|-0.220|-0.370|3|1|0|8.7|-0.293|-0.327|0.093|-0.190|-0.370|3|1|0|10.4|-0.075|-0.080|0.007|-0.070|-0.080|2|1|0|6.3|-0.085|-0.095|0.007|-0.080|-0.090|2|1|0|10.5|||||||||-0.130|11/07/2019|-0.135|0.005|3.7|0.021|0.2||19.1|6.4|-0.080|-0.080|-0.355|-0.250|-0.327|08/13/2019|-0.040|-0.150|-0.110|-36.4||0.0|06/30/2019|02/13/2020|06/29/2020
B2392||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2399||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23AD||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23B0|12/31/2019|09/30/2019|1.650|1.650||1.650|1.650|1|0|0|0.0|1.900|1.900||1.900|1.900|1|0|0|0.0|2.300|2.300||2.300|2.300|1|0|0|0.0|0.440|0.440||0.440|0.440|1|0|0|0.0|0.400|0.400||0.400|0.400|1|0|0|0.0|||||||||0.440|11/12/2019|0.430|0.010|2.3||0.0|-7.3|15.2|21.1|0.510|0.450|1.750|2.000||07/29/2019|-0.030|0.370|0.400|-7.5||0.0|06/30/2019|02/05/2020|04/28/2020
B23C8|12/31/2019|09/30/2019|0.520|0.510||0.520|0.520|1|1|0|2.0|0.700|0.700||0.700|0.700|1|0|0|0.0||||||||||0.130|0.130||0.130|0.130|1|0|0|0.0|0.140|0.140||0.140|0.140|1|0|0|0.0|||||||||0.140|10/29/2019|0.130|0.010|7.7||0.0|26.8|34.6||0.130|0.140|0.510|0.700||07/30/2019|9999.130|0.130||||-1.0|06/30/2019|03/02/2020|05/11/2020
B23CF||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23D4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23DA|12/31/2019|09/30/2019|-3.200|-3.200||-3.200|-3.200|1|0|0|0.0|-3.340|-3.340||-3.340|-3.340|1|0|0|0.0||||||||||-0.740|-0.740||-0.740|-0.740|1|0|0|0.0|-0.840|-0.840||-0.840|-0.840|1|0|0|0.0|||||||||-0.078|11/15/2019|-0.740|0.662|89.5||0.0||-4.4||-0.740|-0.840|-3.080|-3.550||08/15/2019|-0.270|-0.870|-0.600|-45.0||0.0|06/30/2019|03/18/2020|05/13/2020
B23DB||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23E8||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23EC||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B23F4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2407||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2411||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2414||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2425||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2430|12/31/2019||-0.090|-0.090||-0.090|-0.090|1|0|0|0.0|-0.070|-0.070||-0.070|-0.070|1|0|0|0.0|||||||||||||||||||||||||||||||||||||11/14/2019||0.000|||0.0||22.2||||-0.090|-0.070||08/14/2019|0.000|||||0.0|06/30/2019||
B243A||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2441|12/31/2019|09/30/2019|2.025|2.040|0.035|2.050|2.000|2|2|1|-0.7|1.173|1.210|0.046|1.200|1.120|3|0|3|-3.1|1.275|1.320|0.106|1.350|1.200|2|0|2|-3.4|0.257|0.260|0.032|0.280|0.220|3|2|1|-1.2|0.257|0.255|0.059|0.300|0.190|3|1|1|0.8|||||||||0.350|10/28/2019|0.330|0.020|6.1|0.010|2.0|102.5|-42.1|8.7|0.253|0.247|2.020|1.233|1.390|07/29/2019|0.900|1.180|0.280|321.4|0.020|45.0|06/30/2019|02/14/2020|05/04/2020
B2444|12/31/2019|06/30/2019|-0.590|-0.590||-0.590|-0.590|1|0|0|0.0|-0.260|-0.260||-0.260|-0.260|1|0|0|0.0||||||||||-0.090|-0.110||-0.090|-0.090|1|0|0|18.2|-0.050|-0.075||-0.050|-0.050|1|0|0|33.3|||||||||-0.050|09/05/2019|-0.145|0.095|65.5|0.007|13.6|13.2|55.9||-0.110|-0.075|-0.590|-0.260||05/15/2019|-0.080|-0.200|-0.120|-66.7|0.000||03/31/2019|11/18/2019|03/26/2020
B2450||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2457||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2463||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2466|12/31/2019|09/30/2019|0.762|0.837|0.079|0.880|0.600|12|1|6|-9.0|0.733|0.853|0.187|1.110|0.330|21|0|7|-14.1|0.771|0.860|0.245|1.040|0.250|13|0|5|-10.3|0.170|0.190|0.040|0.240|0.050|19|0|6|-10.5|0.176|0.206|0.040|0.240|0.090|18|0|6|-14.6|||||||||0.120|11/06/2019|0.166|-0.046|-27.7|0.034|-1.4|-39.5|-3.8|5.2|0.215|0.229|0.887|0.950|0.967|07/31/2019|-0.023|0.220|0.243|-9.5|0.045|-0.5|06/30/2019|02/21/2020|05/04/2020
B246D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2470||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2475||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2476||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B247E|12/31/2019|09/30/2019|-0.765|-0.710|0.078|-0.710|-0.820|2|0|0|-7.7|-0.365|-0.350|0.021|-0.350|-0.380|2|0|0|-4.3|0.090|0.090||0.090|0.090|1|0|0|0.0|-0.120|-0.120|0.014|-0.110|-0.130|2|0|0|0.0|-0.110|-0.110||-0.110|-0.110|1|0|0|0.0|||||||||-0.120|11/14/2019|-0.140|0.020|14.3|0.014|1.4||52.3|124.7|-0.130|-0.110|-0.710|-0.350|0.090|08/14/2019|-0.030|-0.210|-0.180|-16.7||0.0|06/30/2019|11/15/2019|
B2482||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B248C|12/31/2019|09/30/2019|-0.340|-0.330|0.014|-0.330|-0.350|2|0|1|-3.0|-0.315|-0.305|0.035|-0.290|-0.340|2|0|1|-3.3|-0.170|-0.150||-0.170|-0.170|1|0|1|-13.3|-0.090|-0.085|0.000|-0.090|-0.090|2|0|1|-5.9|-0.090|||-0.090|-0.090|1|0|0||||||||||-0.100|11/13/2019|-0.090|-0.010|-11.1|0.000||73.8|7.4|46.0|-0.090||-0.390|-0.290|-0.170|08/14/2019|0.040|-0.090|-0.130|30.8||0.0|06/30/2019|12/13/2019|
B248D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B248F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24B3||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24BE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24C2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24C9||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24DB|06/30/2020|09/30/2019|-1.300|-0.750||-1.300|-1.300|1|0|1|-73.3|-0.050|-0.050||-0.050|-0.050|1|0|1|0.0|0.050|-0.105||0.050|0.050|1|2|0|147.6|-0.320|-0.200||-0.320|-0.320|1|0|1|-60.0|-0.340|-0.180||-0.340|-0.340|1|0|1|-88.9|||||||||-0.320|11/14/2019|-0.300|-0.020|-6.7||0.0|41.4|96.2|200.0|-0.210|-0.220|-0.855|-0.520|-0.135|09/26/2019|0.010|-0.320|-0.330|3.0|0.113|0.1|06/30/2019|02/08/2020|05/14/2020
B24E0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24E4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24EA||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24EB||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B24EC||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2521||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B252C||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B252D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B252E||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2552|12/31/2019|09/30/2019|-0.020|-0.020||-0.020|-0.020|1|0|0|0.0|0.010|0.010||0.010|0.010|1|0|0|0.0||||||||||0.020|0.020||0.020|0.020|1|0|0|0.0||||||||||||||||||-0.040|11/13/2019|-0.010|-0.030|-300.0||0.0|75.0|150.0||0.020||-0.020|0.010||08/14/2019|-0.050|-0.080|-0.030|-166.7||0.0|06/30/2019|11/18/2019|
B2558||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2559||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2568||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B257F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2584|12/31/2019|09/30/2019|2.672|2.634|0.016|2.687|2.650|4|3|2|1.4|2.704|2.670|0.044|2.760|2.650|5|3|1|1.3|2.807|2.930|0.097|2.890|2.700|3|0|1|-4.2|0.690|0.671|0.011|0.700|0.674|5|3|1|2.8|0.657|0.644|0.011|0.670|0.640|5|3|1|2.0|||||||||0.670|10/21/2019|0.655|0.015|2.3|0.016|0.9|5.6|1.2|3.8|0.678|0.647|2.647|2.680|2.930|07/15/2019|0.005|0.660|0.655|0.8|0.026|0.2|06/30/2019|01/23/2020|04/17/2020
B25A4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25B2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25B4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25B5|06/30/2020||0.030|0.030||0.030|0.030|1|0|0|0.0|0.090|0.090||0.090|0.090|1|0|0|0.0|||||||||||||||||||||||||||||||||||||11/14/2019||0.000|||0.0|150.0|200.0||||0.030|0.090||09/30/2019|-0.030|-0.030|0.000|||0.0|06/30/2019||
B25B6||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25BF|12/31/2019|09/30/2019|1.768|1.819|0.190|2.180|1.570|8|3|2|-2.8|1.627|1.883|0.328|2.250|1.250|9|1|1|-13.6|1.773|1.710|0.148|1.930|1.508|6|2|1|3.7|0.440|0.505|0.099|0.580|0.370|4|1|3|-12.9|0.395|0.645|0.078|0.450|0.340|2|0|2|-38.8|-7.700|-7.700||-7.700|-7.700|1|0|0||11/12/2019|0.500|-9999.500||0.061||-6.9|-8.0|9.0|0.535|0.685|1.831|1.878|1.846|08/13/2019|-0.029|0.524|0.553|-5.2|0.073|-0.4|06/30/2019|02/29/2020|05/08/2020
B25D5||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25D7|12/31/2019|09/30/2019|1.145|1.238|0.021|1.190|1.120|11|0|12|-7.5|1.453|1.538|0.146|1.650|1.220|12|2|9|-5.5|1.891|2.070|0.099|1.983|1.800|4|1|1|-8.6|0.291|0.337|0.026|0.340|0.240|11|0|11|-13.6|0.349|0.344|0.052|0.410|0.240|9|3|2|1.5|||||||||0.350|11/05/2019|0.399|-0.049|-12.3|0.024|-2.0|-61.3|26.9|30.1|0.337|0.336|1.244|1.537|2.070|08/06/2019|-0.066|0.300|0.366|-18.0|0.042|-1.6|06/30/2019|02/20/2020|05/11/2020
B25D9||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25DE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25E4|12/31/2019|09/30/2019|4.589|4.476|0.531|5.410|3.940|6|1|0|2.5|4.941|4.761|0.533|5.520|4.300|6|1|0|3.8|5.014|5.014|0.414|5.453|4.630|3|0|0|0.0|0.700|0.700||0.700|0.700|1|0|0|0.0|1.250|1.250||1.250|1.250|1|0|0|0.0|9.129|9.129||9.129|9.129|1|0|0|1.400|11/13/2019|0.880|0.520|59.1||0.0|14.2|7.7|1.5|0.700|1.230|4.476|4.761|5.014|08/05/2019|0.210|1.240|1.030|20.4||0.0|06/30/2019|03/03/2020|05/06/2020
B25E6||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25E9||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25F0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25F4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25F8||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25F9||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25FB||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B25FE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B260A||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B262A||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B262C|12/31/2019|09/30/2019|-23.500|-23.267|2.121|-22.000|-25.000|2|0|0|-1.0|-12.750|-10.500|4.596|-9.500|-16.000|2|0|0|-21.4|-7.000|-6.250||-7.000|-7.000|1|0|0|-12.0|-3.700|-3.733|0.424|-3.400|-4.000|2|0|0|0.9|-3.900|-3.900||-3.900|-3.900|1|0|0|0.0|||||||||-5.690|11/08/2019|-4.350|-1.340|-30.8|0.636|-2.1|91.2|45.7|45.1|-9.567|-10.000|-40.467|-26.900|-16.300|08/12/2019|0.367|-9.500|-9.867|3.7|0.503|0.7|06/30/2019||
B2644|12/31/2019|09/30/2019|-0.530|-0.520|0.026|-0.510|-0.560|3|0|1|-1.9|-0.210|-0.213|0.072|-0.130|-0.270|3|1|0|1.4|0.107|0.140|0.179|0.220|-0.100|3|0|1|-23.6|-0.117|-0.120|0.031|-0.090|-0.150|3|1|0|2.5|-0.080|-0.080|0.014|-0.070|-0.090|2|0|0|0.0|||||||||-0.120|11/12/2019|-0.117|-0.003|-2.6|0.006|-0.5|13.1|60.4|151.0|-0.125|-0.070|-0.520|-0.185|0.260|08/07/2019|-0.007|-0.140|-0.133|-5.3|0.006|-1.2|06/30/2019|03/07/2020|05/11/2020
B264C||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B264D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2653||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B265A||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2665|12/31/2019|09/30/2019|-0.745|-0.744|0.028|-0.690|-0.790|8|3|1|-0.1|-0.436|-0.441|0.134|-0.270|-0.630|8|3|1|1.1|0.196|0.171|0.270|0.660|-0.150|7|2|2|14.6|-0.182|-0.177|0.029|-0.160|-0.240|6|3|1|-2.8|-0.140|||-0.140|-0.140|1|1|0||||||||||-0.130|11/06/2019|-0.192|0.062|32.3|0.008|7.8|-26.3|41.5|145.0|-0.181||-0.741|-0.370|0.279|08/06/2019|-0.058|-0.230|-0.172|-33.7|0.022|-2.6|06/30/2019|02/21/2020|05/04/2020
B2667|12/31/2019|09/30/2019|-0.582|-0.295|0.027|-0.550|-0.630|6|0|6|-97.3|-0.071|-0.076|0.261|0.510|-0.220|7|4|1|6.6|0.004|0.016|0.161|0.240|-0.160|5|1|1|-75.0|-0.060|-0.067|0.022|-0.040|-0.100|6|4|0|10.4|-0.056|-0.058|0.011|-0.040|-0.070|5|1|0|3.4|||||||||-0.350|11/07/2019|-0.070|-0.280|-400.0|0.015|-18.7|-71.2|87.8|105.6|-0.067|-0.058|-0.295|-0.076|0.018|08/08/2019|-0.003|-0.080|-0.077|-3.9|0.005|-0.6|06/30/2019|03/06/2020|05/04/2020
B266F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2674|12/31/2019||-0.490|-0.490||-0.490|-0.490|1|0|0|0.0|-0.700|-0.700||-0.700|-0.700|1|0|0|0.0|-0.940|-0.940||-0.940|-0.940|1|0|0|0.0||||||||||||||||||||||||||||11/14/2019||0.000|||0.0||-42.9|-34.3|||-0.430|-0.670|-0.900|08/14/2019|0.000|||||0.0|06/30/2019||
B2677||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B26A4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B26A7||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B26AB||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B26BA||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B26C2||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B26CD|12/31/2019|09/30/2019|-0.614|-0.610|0.046|-0.561|-0.640|3|0|1|-0.7|-0.571|-0.130|0.080|-0.480|-0.630|3|0|3|-339.2||||||||||-0.345|-0.153|0.044|-0.294|-0.370|3|0|3|-125.5|-0.163|-0.050|0.004|-0.160|-0.165|2|0|2|-226.0|10.000|10.000||10.000|10.000|1|0|0|-0.120|11/06/2019|-0.310|0.190|61.3|0.087|2.2|35.4|7.0||-0.153|-0.050|-0.610|-0.130||08/06/2019|0.210|-0.120|-0.330|63.6|0.121|1.7|06/30/2019|03/06/2020|05/11/2020
B26F8||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B270A||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B270B|12/31/2019|09/30/2019|0.095|0.215|0.247|0.270|-0.080|2|0|1|-55.8|0.260|0.260|0.042|0.290|0.230|2|0|0|0.0|0.560|0.560||0.560|0.560|1|0|0|0.0|-0.010|-0.010|0.028|0.010|-0.030|2|0|0|0.0|0.000|0.000||0.000|0.000|1|0|0||||||||||-0.290|11/13/2019|-0.245|-0.045|-18.4|0.276|-0.2|-84.4|173.7|115.4|0.000|0.020|0.265|0.260|0.540|08/14/2019|-0.010|-0.090|-0.080|-12.5|0.014|-0.7|06/30/2019|03/10/2020|05/10/2020
B270C|12/31/2019|09/30/2019|0.585|0.613|0.037|0.620|0.530|6|2|4|-4.6|0.581|0.566|0.045|0.656|0.511|8|5|1|2.7|0.588|0.685|0.074|0.680|0.510|4|0|3|-14.2|0.121|0.133|0.025|0.150|0.090|7|0|3|-9.0|0.143|0.151|0.017|0.160|0.120|4|0|2|-5.3|||||||||0.170|11/06/2019|0.124|0.046|37.1|0.028|1.6|82.8|-0.7|1.2|0.153|0.163|0.644|0.670|1.014|08/07/2019|0.017|0.160|0.143|11.9|0.032|0.5|06/30/2019|03/07/2020|05/09/2020
B2712|12/31/2019|09/30/2019|2.753|2.797|0.035|2.790|2.720|3|1|2|-1.6|2.987|2.983|0.098|3.100|2.930|3|1|2|0.1|3.140|3.135|0.127|3.230|3.050|2|1|1|0.2|0.747|0.740|0.029|0.780|0.730|3|2|1|0.9|0.725|0.725|0.035|0.750|0.700|2|0|0|0.0|||||||||0.660|10/22/2019|0.723|-0.063|-8.7|0.040|-1.6|36.3|8.5|5.1|0.743|0.720|2.823|3.040|3.270|07/24/2019|-0.043|0.650|0.693|-6.2|0.015|-2.9|06/30/2019|02/03/2020|04/27/2020
B271B||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2773||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B2791||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B27DE|12/31/2019|09/30/2019|-2.778|-2.848|0.042|-2.730|-2.810|3|3|0|2.5|-2.817|-2.704|0.110|-2.690|-2.890|3|0|3|-4.2|-2.270|-2.270||-2.270|-2.270|1|0|0|0.0|-0.712|-0.710|0.037|-0.670|-0.740|3|0|3|-0.3|-0.704|-0.710|0.027|-0.680|-0.733|3|1|0|0.8|20.000|20.000||20.000|20.000|1|0|0|-0.650|10/30/2019|-0.722|0.072|10.0|0.047|1.5|2.9|-1.4|19.4|-0.714||-2.853|-2.692||07/24/2019|0.070|-0.680|-0.750|9.3|0.034|2.1|06/30/2019|02/24/2020|04/28/2020
B289E||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B28A0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B28A9|12/31/2019|09/30/2019|-0.383|-0.366|0.050|-0.330|-0.430|3|1|2|-4.6|0.011|0.041|0.102|0.170|-0.080|5|0|2|-73.2|0.088|0.088|0.018|0.105|0.070|3|0|0|0.0|0.003|0.002|0.019|0.020|-0.030|5|0|0|50.0|0.000|0.000|0.020|0.020|-0.020|3|0|0||||||||||-0.070|11/06/2019|-0.026|-0.044|-169.2|0.021|-2.1|55.5|102.9|700.0|0.022|0.013|-0.272|0.056|0.063|08/07/2019|-0.031|-0.060|-0.029|-106.9|0.037|-0.8|06/30/2019|02/28/2020|05/11/2020
B296D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B36A1|12/31/2019|09/30/2019|-0.318|-0.163|0.064|-0.250|-0.400|4|0|3|-95.1|0.826|1.238|0.810|1.750|-0.160|4|1|3|-33.3|1.067|4.650|2.540|4.000|-0.420|3|0|2|-77.1|-0.008|-0.035|0.072|0.070|-0.100|4|3|1|77.1|0.083||0.166|0.200|-0.035|2|0|0||||||||||-0.500|10/24/2019|-0.320|-0.180|-56.3|0.041|-4.4|-112.5|359.7|29.2|-0.130||-0.250|1.238||07/31/2019|-0.138|-0.020|0.118|-116.9|0.085|-1.6|06/30/2019|02/24/2020|04/24/2020
B36BD|12/31/2019|09/30/2019|-0.650|-0.650||-0.650|-0.650|1|0|0|0.0|0.200|0.200||0.200|0.200|1|0|0|0.0||||||||||-0.220|-0.220||-0.220|-0.220|1|0|0|0.0||||||||||15.000|||15.000|15.000|1|0|0|-0.050|10/30/2019|-0.150|0.100|66.7||0.0|-238.3|130.8||0.020||-0.260|0.150||08/07/2019|0.050|-0.150|-0.200|25.0||0.0|06/30/2019|03/02/2020|05/05/2020
B36D5|09/30/2019|06/30/2019|7.200|7.200||7.200|7.200|1|0|0|0.0|6.600|6.600||6.600|6.600|1|0|0|0.0||||||||||2.260|2.260||2.260|2.260|1|0|0|0.0|1.680|1.680||1.680|1.680|1|0|0|0.0|||||||||2.210|08/02/2019|1.490|0.720|48.3||0.0|56.5|-8.3||2.260|1.680|7.200|6.600||04/29/2019|0.230|1.500|1.270|18.1||0.0|03/31/2019|11/18/2019|01/27/2020
B36D8|12/31/2019|09/30/2019|14.436|13.842|0.083|14.520|14.330|5|5|0|4.3|15.500|15.085|0.455|15.860|14.760|5|4|1|2.8|16.520|15.990|0.028|16.540|16.500|2|3|0|3.3|4.052|3.732|0.085|4.150|3.940|5|4|1|8.6|3.404|3.190|0.164|3.680|3.280|5|4|1|6.7|6.950|5.150|0.354|7.200|6.700|2|2|0|4.030|10/25/2019|3.758|0.272|7.2|0.081|3.4|17.7|7.4|6.6|3.846|3.295|14.026|15.533|16.385|07/26/2019|0.142|3.630|3.488|4.1|0.084|1.7|06/30/2019|02/03/2020|04/28/2020
B36EE|12/31/2019|09/30/2019|-2.540|-2.540||-2.540|-2.540|1|0|0|0.0|-0.765|-0.765|1.110|0.020|-1.550|2|0|0|0.0|-0.515|-0.515|0.870|0.100|-1.130|2|0|0|0.0|-0.452|-0.452|0.130|-0.360|-0.544|2|0|0|0.0|-0.470|-0.470||-0.470|-0.470|1|0|0|0.0|||||||||-0.810|11/14/2019|-0.405|-0.405|-100.0|0.177|-2.3|38.9|69.9|32.7|-0.250||-1.430|0.145|1.240|08/13/2019|-0.355|-0.660|-0.305|-116.4|0.163|-2.2|06/30/2019|11/15/2019|03/06/2020
B36F1||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3709||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B370B||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B370D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B370F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3711||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3712|04/30/2020|07/31/2019|1.649|1.648|0.060|1.780|1.585|9|1|0|0.1|1.763|1.737|0.094|1.860|1.560|9|1|0|1.5|1.990|1.990||1.990|1.990|1|0|0|0.0|0.464|0.462|0.024|0.505|0.445|7|1|0|0.4|0.384|0.384|0.035|0.430|0.345|7|0|0|0.0|12.330|12.330||12.330|12.330|1|0|0|0.485|09/04/2019|0.477|0.008|1.7|0.013|0.6|-0.7|6.9|12.9|0.441|0.391|1.656|1.738||07/09/2019|-0.014|0.260|0.274|-5.1|0.025|-0.6|04/30/2019|11/27/2019|03/16/2020
B3714||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3715||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3717||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B371B||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B371C||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3723||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3724||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3725||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3726||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3727||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3728||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
B3729|12/31/2019|09/30/2019|-0.013|0.015|0.015|0.000|-0.030|3|1|2|-186.7|0.103|0.115|0.079|0.220|0.050|4|1|2|-10.4|0.070|0.080||0.070|0.070|1|0|1|-12.5|0.000|0.003|0.000|0.000|0.000|2|1|0|-100.0|0.010|0.010|0.000|0.010|0.010|2|0|0|0.0|||||||||-0.020|11/07/2019|-0.010|-0.010|-100.0|0.010|-1.0|-143.3|892.3|-32.0|0.013|0.015|0.020|0.077|0.080|08/07/2019|0.003|0.000|-0.003|100.0|0.005|0.6|06/30/2019|02/28/2020|05/22/2020
